game_id,team_a_pass_in_pct,team_a_set_location_bic_pct,team_a_set_location_d_ball_pct,team_a_set_location_dump_pct,team_a_set_location_oppo_pct,team_a_set_location_outside_pct,team_a_set_location_quick_pct,team_a_serve_type_float_pct,team_a_serve_type_hybrid_pct,team_a_serve_type_jump_pct,team_a_serve_type_tape_pct,team_a_ace_pct,team_a_service_error_pct,team_b_pass_in_pct,team_b_set_location_bic_pct,team_b_set_location_d_ball_pct,team_b_set_location_dump_pct,team_b_set_location_oppo_pct,team_b_set_location_outside_pct,team_b_set_location_quick_pct,team_b_serve_type_float_pct,team_b_serve_type_hybrid_pct,team_b_serve_type_jump_pct,team_b_serve_type_tape_pct,team_b_ace_pct,team_b_service_error_pct,winning_team
1,0.6515151515151515,0.0859375,0.0,0.0,0.296875,0.3828125,0.234375,0.1188118811881188,0.0297029702970297,0.8514851485148515,0.0,0.0297029702970297,0.1188118811881188,0.6013513513513513,0.08333333333333333,0.027777777777777776,0.0,0.1875,0.4652777777777778,0.2152777777777778,0.25301204819277107,0.012048192771084338,0.7349397590361446,0.0,0.024096385542168676,0.14457831325301204,a
2,0.5517241379310345,0.037037037037037035,0.0,0.012345679012345678,0.2962962962962963,0.38271604938271603,0.2716049382716049,0.05405405405405406,0.0945945945945946,0.8513513513513513,0.0,0.08108108108108109,0.12162162162162163,0.49,0.0989010989010989,0.01098901098901099,0.01098901098901099,0.10989010989010989,0.5164835164835165,0.23076923076923078,0.2,0.01818181818181818,0.7818181818181819,0.0,0.07272727272727272,0.16363636363636364,a
3,0.6083333333333333,0.06481481481481481,0.06481481481481481,0.009259259259259259,0.25,0.3611111111111111,0.23148148148148148,0.16666666666666666,0.03125,0.78125,0.020833333333333332,0.0625,0.14583333333333334,0.5798319327731093,0.08035714285714286,0.026785714285714284,0.017857142857142856,0.125,0.5267857142857143,0.22321428571428573,0.39473684210526316,0.013157894736842105,0.5394736842105263,0.05263157894736842,0.0,0.14473684210526316,a
4,0.6086956521739131,0.10227272727272728,0.045454545454545456,0.022727272727272728,0.1590909090909091,0.3181818181818182,0.3181818181818182,0.1746031746031746,0.031746031746031744,0.7936507936507936,0.0,0.06349206349206349,0.15873015873015872,0.5979381443298969,0.07954545454545454,0.045454545454545456,0.022727272727272728,0.20454545454545456,0.3977272727272727,0.23863636363636365,0.0547945205479452,0.0136986301369863,0.9315068493150684,0.0,0.0410958904109589,0.136986301369863,b
5,0.6129032258064516,0.07563025210084033,0.14285714285714285,0.05042016806722689,0.25210084033613445,0.2773109243697479,0.20168067226890757,0.0625,0.017857142857142856,0.8660714285714286,0.05357142857142857,0.044642857142857144,0.14285714285714285,0.5984848484848485,0.049586776859504134,0.09917355371900827,0.01652892561983471,0.3140495867768595,0.38016528925619836,0.14049586776859505,0.25688073394495414,0.05504587155963303,0.6422018348623854,0.045871559633027525,0.03669724770642202,0.22018348623853212,a
6,0.5955056179775281,0.13095238095238096,0.14285714285714285,0.023809523809523808,0.16666666666666666,0.32142857142857145,0.20238095238095238,0.136986301369863,0.0,0.8493150684931506,0.0136986301369863,0.1232876712328767,0.3013698630136986,0.4090909090909091,0.07407407407407407,0.06172839506172839,0.012345679012345678,0.1728395061728395,0.4444444444444444,0.2222222222222222,0.22727272727272727,0.0,0.7121212121212122,0.06060606060606061,0.045454545454545456,0.22727272727272727,a
7,0.4725274725274725,0.07228915662650602,0.14457831325301204,0.012048192771084338,0.27710843373493976,0.3253012048192771,0.1686746987951807,0.47297297297297297,0.0,0.527027027027027,0.0,0.02702702702702703,0.13513513513513514,0.46,0.03225806451612903,0.10752688172043011,0.03225806451612903,0.16129032258064516,0.4731182795698925,0.1827956989247312,0.09090909090909091,0.05454545454545454,0.8545454545454545,0.0,0.07272727272727272,0.18181818181818182,a
8,0.5258620689655172,0.05504587155963303,0.07339449541284404,0.045871559633027525,0.29357798165137616,0.43119266055045874,0.10091743119266056,0.01020408163265306,0.0,0.9081632653061225,0.08163265306122448,0.061224489795918366,0.11224489795918367,0.6230769230769231,0.08333333333333333,0.0,0.016666666666666666,0.24166666666666667,0.475,0.18333333333333332,0.03896103896103896,0.06493506493506493,0.8571428571428571,0.03896103896103896,0.025974025974025976,0.15584415584415584,a
9,0.5070422535211268,0.07246376811594203,0.057971014492753624,0.021739130434782608,0.07246376811594203,0.5362318840579711,0.2318840579710145,0.22321428571428573,0.0,0.7142857142857143,0.0625,0.026785714285714284,0.125,0.6064516129032258,0.10666666666666667,0.10666666666666667,0.04,0.13333333333333333,0.5066666666666667,0.10666666666666667,0.3069306930693069,0.0,0.693069306930693,0.0,0.039603960396039604,0.24752475247524752,a
